ID,Sender_IP,Sender_Port,Target_IP,Target_Port,Transport_Protocol,Duration,AvgDuration,PBS,AvgPBS,TBS,PBR,AvgPBR,TBR,Missed_Bytes,Packets_Sent,Packets_Received,SRPR,class
10.42.0.151-52.84.134.181-48060-443-6,192.168.5.122,34388,198.164.30.2,53,2,0.01,0.218568665,46,48.01844964,74,198,234.3900461,226,0,1,1,1,1
172.217.3.110-10.42.0.151-443-34958-6,147.32.84.160,2492,205.188.146.193,25,1,3,1.490784314,0,0,192,0,0,0,0,4,0,0,1
10.42.0.211-111.202.114.77-37499-443-6,192.168.4.118,1166,59.106.97.232,80,1,1.5,0.759871795,68,58.98076923,716,27228,3752.487179,28196,0,16,24,1.5,1
10.42.0.211-10.42.0.1-42420-53-17,172.16.0.11,9309,193.252.22.92,25,1,0.09,0.09,1192,1192,1640,188,188,716,0,11,13,1.181818182,0
10.42.0.211-104.97.95.172-48625-80-6,172.16.0.11,2721,212.95.7.75,53,2,0.07,0.2640539,37,35.32282745,65,291,243.6849378,319,0,1,1,1,0
10.42.0.211-64.71.142.120-52186-443-6,71.234.149.202,1511,172.16.2.11,32245,2,22.45,26.84,54,55,166,54,54,166,0,4,4,1,0
183.79.250.251-10.42.0.151-443-37633-6,147.32.84.160,2451,66.94.237.139,25,1,0,1.48828125,0,0,96,0,0,0,0,2,0,0,1
10.42.0.42-106.11.94.6-48584-443-6,147.32.84.170,3785,125.10.101.100,22,1,0,1.505,0,0,96,0,0,0,0,2,0,0,1
172.217.9.234-10.42.0.151-443-56676-6,147.32.84.160,8042,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
10.42.0.211-98.139.199.204-37525-443-6,172.16.2.11,32245,222.252.149.178,12491,2,11.03,11.03,50,50,106,0,0,0,0,2,0,0,0
8.0.6.4-8.6.0.1-0-0-0,192.168.5.122,60746,198.164.30.2,53,2,0.07,0.218568665,39,48.01844964,67,215,234.3900461,243,0,1,1,1,0
192.229.163.180-10.42.0.151-443-39472-6,147.32.84.160,12430,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
172.217.12.206-10.42.0.211-443-35441-6,172.16.2.11,32245,85.103.254.255,28505,2,10.95,11.055,50,50,106,0,0,0,0,2,0,0,0
10.42.0.1-10.42.0.42-53-53905-17,192.168.4.119,4141,168.144.71.202,80,1,0.95,3.301538462,70,61,150,2112,3740.846154,2232,0,2,3,1.5,0
172.217.9.238-10.42.0.211-443-48817-6,172.16.0.11,22252,90.38.230.67,31143,2,14.79,14.79,50,50,106,0,0,0,0,2,0,0,0
216.58.219.226-10.42.0.211-443-40748-6,172.16.2.11,6944,10.0.0.254,53,2,0,0.725262759,33,86.91753748,61,65,189.2577616,93,0,1,1,1,0
10.42.0.211-54.192.37.216-54217-80-6,158.65.110.24,58147,158.65.12.103,53,2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
198.11.188.78-10.42.0.211-443-54518-6,147.32.84.170,4854,209.71.52.231,22,1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
172.217.10.138-10.42.0.42-443-33965-6,192.168.4.118,2789,125.6.164.41,80,1,1.03,1.484672269,36,35.89915966,884,45497,44142.81681,46945,0,21,36,1.714285714,1
172.217.12.206-10.42.0.151-443-37808-6,172.16.2.11,6129,10.0.0.254,53,2,0.06,0.725262759,33,86.91753748,61,77,189.2577616,105,0,1,1,1,0
202.77.129.150-10.42.0.211-80-35463-6,66.249.73.56,56703,158.65.110.24,80,1,0.86,0.904045894,244,243.5615942,772,9097,9547.653986,9521,244,10,8,0.8,1
10.42.0.151-103.235.46.39-56646-80-6,180.76.6.21,10231,158.65.110.24,80,1,0.81,1.276666667,182,213.8333333,522,5840,6592.666667,6012,1642,8,4,0.5,1
10.42.0.211-36.110.213.49-44366-80-6,172.16.2.11,32245,70.176.32.17,24731,2,49.65,29.35702703,125,95.94594595,265,10,62.32432432,150,0,5,5,1,0
216.58.217.99-10.42.0.211-443-47805-6,158.65.110.24,54249,158.65.12.103,53,2,0.02,0.012398725,32,38.84084292,60,450,141.052849,0,0,1,0,0,1
203.205.147.229-10.42.0.211-80-34423-6,90.177.113.3,4368,147.32.84.130,3389,1,5.35,4.7375,1363,1316.539063,2635,20135,19625.41406,63852,0,30,96,3.2,1
10.42.0.211-10.42.0.1-37445-53-17,192.168.2.109,4176,174.132.188.162,80,1,14.33,8.052634561,2233,359.6515581,6681,132701,18664.98017,136545,0,111,169,1.522522523,1
174.35.73.108-10.42.0.211-80-34011-6,172.16.2.11,32245,81.109.34.14,2506,2,55.08,35.441,150,104.4,318,10,65.45,150,0,6,5,0.833333333,0
10.42.0.42-104.97.95.172-38723-80-6,158.65.110.24,34155,199.59.149.230,80,1,0.23,0.324944945,155,149.7172172,423,1287,1259.554555,1555,1442,5,5,1,1
10.42.0.211-31.13.69.197-38654-443-6,158.65.110.24,45844,158.65.12.103,53,2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
172.217.10.131-10.42.0.151-443-57726-6,172.16.2.11,32245,189.19.195.217,2699,2,91.84,34.55888889,179,103.6666667,403,691,79.11111111,915,0,8,8,1,0
10.42.0.211-52.84.29.154-52853-443-6,158.65.110.24,48839,205.188.103.2,25,1,3,3.000514706,0,0,120,0,0,0,0,2,0,0,1
180.149.136.194-10.42.0.211-443-55742-6,192.168.2.109,4808,65.54.81.93,80,1,0,3.7388,0,256.6,40,0,17640,40,0,1,1,1,1
162.208.22.39-10.42.0.211-443-33018-6,192.168.3.116,2922,82.98.86.183,80,1,2.55,3.179083969,411,306.9720102,1139,30268,29075.74046,31352,0,18,27,1.5,0
203.130.53.126-10.42.0.151-80-60598-6,147.32.84.160,1100,66.94.237.64,25,1,3,1.465895522,0,0,192,0,0,0,0,4,0,0,1
10.42.0.42-47.89.67.240-48483-443-6,192.168.2.111,2968,199.239.137.206,80,1,6.91,3.785,99,49.5,907,42225,21112.5,43469,0,20,31,1.55,1
10.42.0.211-87.240.165.91-36231-80-6,74.78.112.46,19717,158.65.110.24,80,1,0.39,7.843730044,680,7467.654572,1052,21260,15913.03048,21952,680,9,17,1.888888889,1
10.42.0.1-10.42.0.42-53-39372-17,192.168.5.122,42082,198.164.30.2,53,2,0.48,0.218568665,54,48.01844964,82,147,234.3900461,175,0,1,1,1,1
10.42.0.211-36.110.213.174-42289-443-6,172.16.2.11,10354,10.0.0.254,53,2,0.05,0.725262759,44,86.91753748,72,60,189.2577616,88,0,1,1,1,0
10.42.0.211-104.24.19.3-37437-80-6,147.32.84.170,4759,125.183.52.232,22,1,2.95,1.475,0,0,192,0,0,0,0,4,0,0,1
10.42.0.211-10.42.0.1-4164-53-17,172.16.2.112,4931,202.43.195.13,80,1,3.64,3.68232687,80,79.11357341,220,273,269.9750693,124,80,5,3,0.6,0
10.42.0.211-10.42.0.1-27365-53-17,172.16.0.11,22252,201.232.239.134,7374,2,10.22,10.22,50,50,106,0,0,0,0,2,0,0,0
172.217.10.10-10.42.0.211-443-48591-6,147.32.84.160,2542,74.6.140.64,25,1,2.96,1.504580153,0,0,192,0,0,0,0,4,0,0,1
10.42.0.151-121.12.98.63-45029-80-6,192.168.3.115,2575,67.20.126.228,80,1,0.19,1.984359862,108,89.78546713,356,1472,4809.401384,1720,0,6,6,1,0
10.42.0.211-54.192.38.7-58502-443-6,192.168.4.119,1447,203.73.24.75,80,1,0.51,1.125390995,107,95.14218009,355,3833,6479.913507,4081,0,6,6,1,0
10.42.0.211-69.147.82.60-42850-443-6,192.168.2.108,2453,69.192.24.88,80,1,17.78,28.6373384,58,322.0228137,338,13140,155675.1635,13500,0,7,9,1.285714286,0
172.217.10.99-10.42.0.151-443-48169-6,192.168.5.122,23136,198.164.30.2,53,2,0.15,0.218568665,43,48.01844964,71,141,234.3900461,169,0,1,1,1,1
10.42.0.151-104.193.88.109-56809-80-6,192.168.4.121,53443,65.54.81.133,80,1,4.5,5.036857143,596,407.2571429,808,168,320.5142857,340,0,5,4,0.8,0
172.217.10.14-10.42.0.211-443-54998-6,172.16.2.113,3510,202.43.195.13,80,1,3.58,3.509455041,80,77.38419619,220,273,264.0735695,124,80,5,3,0.6,0
172.217.10.67-10.42.0.42-443-57260-17,147.32.84.170,2812,208.100.43.67,22,1,0.14,0.14,0,0,96,0,0,40,0,2,1,0.5,1
10.42.0.211-10.42.0.1-12078-53-17,147.32.84.160,1448,82.165.206.137,25,1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
10.42.0.211-10.42.0.1-62423-53-17,147.32.84.160,2820,207.115.21.22,25,1,3,1.490882353,0,0,192,0,0,0,0,4,0,0,1
10.42.0.211-31.13.71.37-53864-443-6,172.16.2.11,32245,82.77.198.4,7443,2,44.44,20.45333333,158,74.83333333,438,298,86,578,0,10,10,1,0
10.42.0.211-104.193.88.109-53569-80-6,147.32.84.160,3452,209.191.88.254,25,1,3,1.481188811,0,0,192,0,0,0,0,4,0,0,1
172.217.12.130-10.42.0.211-443-49161-6,158.65.110.24,50286,158.65.12.103,53,2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
10.42.0.211-64.71.142.124-35240-80-6,147.32.84.180,2547,72.20.15.61,80,1,3.62,2.781725516,174,10.25183211,390,0,3.656229181,128,0,5,3,0.6,1
202.77.129.150-10.42.0.151-80-51629-6,172.16.0.11,8906,212.95.7.75,53,2,0.06,0.2640539,36,35.32282745,64,211,243.6849378,239,0,1,1,1,0
10.42.0.151-104.244.43.195-40157-443-6,192.168.5.122,58174,198.164.30.2,53,2,0.02,0.218568665,46,48.01844964,74,384,234.3900461,412,0,1,1,1,0
151.101.117.140-10.42.0.211-443-45566-6,147.32.84.180,1049,212.117.174.7,4506,1,0,1.552970743,0,0,96,0,0,0,0,2,0,0,1
10.42.0.211-74.6.105.9-44317-443-6,158.65.110.24,48533,199.59.148.82,80,1,0.55,0.34587741,155,149.5575877,423,1286,1254.047949,1554,1441,5,5,1,1
203.205.179.172-10.42.0.151-80-37316-6,158.65.110.24,49069,199.59.150.7,80,1,0.51,0.335693046,159,149.9625899,491,1207,1259.629736,1475,159,6,5,0.833333333,1
172.217.10.110-10.42.0.151-443-59237-6,158.65.110.24,38161,158.65.12.103,53,2,0.02,0.012398725,27,38.84084292,55,418,141.052849,0,0,1,0,0,1
172.217.10.46-10.42.0.42-443-32953-6,192.168.4.120,4124,174.121.74.194,80,1,103.78,10.94747292,1337,788,4225,133726,70751.52347,137814,0,72,102,1.416666667,1
10.42.0.211-54.71.228.147-50119-443-6,192.168.4.121,53383,65.54.81.150,80,1,4.68,5.049375,596,443.875,808,167,453.25,339,0,5,4,0.8,0
10.42.0.151-10.42.0.1-16242-53-17,147.32.84.130,3409,147.32.79.123,135,1,0,0,0,0,96,0,0,0,0,2,0,0,1
10.42.0.211-123.125.29.220-46800-80-6,158.65.110.24,44565,158.65.12.103,53,2,0.04,0.012398725,41,38.84084292,69,133,141.052849,0,0,1,0,0,1
169.47.5.241-10.42.0.211-5222-36345-6,147.32.84.180,4288,167.127.98.30,25,1,3,1.715714286,0,0,192,0,0,0,0,4,0,0,1
172.217.6.238-10.42.0.211-443-49143-6,147.32.84.160,2199,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
10.42.0.211-10.42.0.1-62437-53-17,172.16.2.11,32245,124.62.118.15,12139,2,55.44,34.72103448,150,101,318,12,16.79310345,180,0,6,6,1,0
216.58.219.202-10.42.0.211-443-51389-6,70.124.118.224,22801,172.16.0.11,22252,2,12.2,7.830833333,50,43,106,4,21.58333333,60,0,2,2,1,0
10.42.0.151-98.139.180.180-39915-443-6,158.65.110.24,45678,158.65.12.103,53,2,0,0.012398725,44,38.84084292,72,146,141.052849,0,0,1,0,0,1
151.101.0.166-10.42.0.151-443-48537-6,192.168.2.106,3146,203.73.24.75,80,1,0.51,0.62600551,125,102.4132231,413,4939,5550.330579,5227,0,7,7,1,0
172.217.10.110-10.42.0.151-443-40937-6,172.16.2.113,3661,209.85.135.99,80,1,0.15,0.86537415,165,170.1836735,172,418,1866.612245,124,583,4,3,0.75,0
172.217.12.130-10.42.0.211-443-51307-6,80.66.211.179,45050,192.168.5.122,22,1,3.1,5.733906977,304,593.1209302,616,188,1649.795349,604,0,6,8,1.333333333,1
10.42.0.1-10.42.0.42-53-22674-17,158.65.110.24,56409,158.65.12.103,53,2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
172.217.1.174-10.42.0.151-443-57317-6,192.168.4.120,3784,203.73.24.75,80,1,1.11,0.904952978,115,105.7335423,363,2937,6050.194357,3185,0,6,6,1,1
172.217.10.230-10.42.0.211-443-41599-6,192.168.5.122,16272,198.164.30.2,53,2,0.4,0.218568665,64,48.01844964,92,480,234.3900461,508,0,1,1,1,0
180.149.136.194-10.42.0.211-443-42463-6,147.32.84.160,2325,147.32.80.9,53,2,0,0.839704755,54,106.0653595,110,511,392.7018256,539,0,2,1,0.5,1
10.42.0.151-10.42.0.1-9592-53-17,147.32.84.160,22575,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
10.42.0.211-52.84.145.28-33531-443-6,172.16.0.11,13981,207.115.11.16,25,1,0.09,0.177142857,1102,1081.714286,1550,188,188,716,0,11,13,1.181818182,0
172.217.10.142-10.42.0.151-443-39669-6,147.32.84.180,2168,72.20.15.61,80,1,3.01,2.781725516,0,10.25183211,96,0,3.656229181,0,0,2,0,0,1
172.217.6.234-10.42.0.42-443-60371-6,158.65.110.24,43343,158.65.12.103,53,2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
10.42.0.211-54.192.38.236-54587-443-6,158.65.110.24,40928,199.59.150.39,80,1,0.21,0.358676043,161,149.6818623,429,1286,1259.152764,1554,1447,5,5,1,1
10.42.0.211-10.42.0.1-27574-53-17,192.168.1.104,16366,174.35.52.82,80,1,5.26,32.51860724,106,460.0612813,354,2453,12354.0585,2701,0,6,6,1,0
172.217.12.206-10.42.0.151-443-38269-6,192.168.5.122,2843,198.164.30.2,53,2,0.04,0.218568665,47,48.01844964,75,409,234.3900461,437,0,1,1,1,1
10.42.0.211-23.63.216.114-36397-443-6,192.168.3.114,4408,203.73.24.75,80,1,1.34,1.312883487,93,99.81978206,301,634,5356.867561,842,0,5,5,1,0
202.77.129.150-10.42.0.211-80-57105-6,172.16.2.11,32245,83.110.220.231,2343,2,33.25,16.7375,108,65.5,332,108,41.5,332,0,8,8,1,0
10.42.0.151-10.42.0.1-17034-53-17,172.16.2.11,32245,217.52.49.55,29728,2,23.81,22.64,75,72.88888889,159,6,12.77777778,90,0,3,3,1,0
10.42.0.211-64.71.142.124-54519-443-6,192.168.5.122,60322,198.164.30.2,53,2,0.02,0.218568665,47,48.01844964,75,218,234.3900461,246,0,1,1,1,1
10.42.0.211-10.42.0.1-9702-53-17,147.32.84.150,1211,180.222.96.138,25,1,3,2.217,0,0,192,0,0,0,0,4,0,0,1
172.217.9.238-10.42.0.151-443-45126-6,147.32.84.160,8552,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
172.217.12.206-10.42.0.151-443-39061-6,172.16.2.113,4899,209.85.135.103,80,1,3.06,0.454064516,159,161.3032258,260,3407,1726.567742,124,159,6,3,0.5,0
198.11.188.78-10.42.0.211-443-52558-6,147.32.84.170,1406,209.169.25.121,22,1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
10.42.0.151-114.134.80.163-59906-443-6,147.32.84.140,1072,218.29.42.137,80,1,71.33,67.88,0,77,265024,8986288,5526349.333,9112320,0,6561,3368,0.513336382,1
10.42.0.211-10.42.0.1-43475-53-17,192.168.2.109,3825,203.73.24.75,80,1,0.48,1.355411481,92,92.436188,300,958,9696.138956,1166,0,5,5,1,1
10.42.0.1-10.42.0.42-53-23116-17,147.32.84.180,3266,212.117.174.7,4506,1,0,1.552970743,0,0,96,0,0,0,0,2,0,0,1
172.217.11.10-10.42.0.151-443-44143-6,46.73.7.27,34267,158.65.110.24,80,1,0.3,0.352857143,416,393.9047619,684,829,6894.285714,1097,416,5,5,1,1
10.42.0.211-10.42.0.1-4244-53-17,192.168.1.101,4146,174.120.43.124,80,1,33.14,15.70185535,887,358.0078616,7935,436069,44173.50314,448797,0,176,318,1.806818182,0
209.10.120.26-10.42.0.211-80-34454-6,147.32.84.180,4404,173.192.170.88,80,1,1.62,29.41673828,187,154.0332031,395,1967,819.9316406,2175,0,5,5,1,1
203.205.147.229-10.42.0.211-80-57576-6,147.32.84.160,21569,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
172.217.12.138-10.42.0.151-443-43631-6,147.32.84.160,8195,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
172.217.12.129-10.42.0.211-443-33585-6,192.168.5.122,39935,195.59.44.137,53,2,0.69,0.503333333,47,47,75,52,52,80,0,1,1,1,1
10.42.0.42-106.39.162.36-41049-80-6,147.32.84.170,3159,111.89.143.212,80,1,2.62,2.62,0,0,336,0,0,128,0,8,3,0.375,1
10.42.0.211-10.42.0.1-9648-53-17,178.77.71.27,3993,147.32.84.170,3389,1,11.22,11.88387179,1347,1344.276068,2795,20134,20046.64188,43404,0,36,78,2.166666667,1
10.42.0.151-10.42.0.1-27488-53-17,192.168.5.122,30849,198.164.30.2,53,2,0.01,0.218568665,47,48.01844964,75,385,234.3900461,413,0,1,1,1,1
172.217.10.46-10.42.0.211-443-56070-6,158.65.110.24,58423,158.65.12.103,53,2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
183.79.248.124-10.42.0.211-443-40430-6,147.32.84.160,2970,147.32.80.9,53,2,0.03,0.839704755,56,106.0653595,112,373,392.7018256,401,0,2,1,0.5,1
10.42.0.211-10.42.0.1-49166-53-17,172.16.2.11,17134,10.0.0.254,53,2,0.24,0.725262759,33,86.91753748,61,53,189.2577616,81,0,1,1,1,0
180.163.255.159-10.42.0.211-80-34975-6,147.32.84.170,4783,125.187.244.169,22,1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
182.22.24.124-10.42.0.211-443-45730-6,192.168.5.122,55390,198.164.30.2,53,2,0.7,0.218568665,45,48.01844964,73,111,234.3900461,139,0,1,1,1,1
10.42.0.211-10.42.0.1-51952-53-17,192.168.4.119,4650,204.13.161.71,443,1,1.49,17.17945591,876,1079.275797,1804,30809,48387.16135,31893,0,23,27,1.173913043,1
151.101.1.140-10.42.0.151-80-37812-6,147.32.84.180,3049,168.95.5.36,25,1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
203.205.158.66-10.42.0.211-80-54428-6,172.16.2.11,32245,122.162.37.60,6349,2,35.19,21.02555556,108,73.88888889,332,108,60,332,0,8,8,1,0
10.42.0.211-106.39.169.66-54071-443-6,158.65.110.24,52016,199.59.150.39,80,1,0.23,0.358676043,155,149.6818623,423,1286,1259.152764,1554,1441,5,5,1,1
172.217.6.227-10.42.0.151-443-55299-6,192.168.4.119,2970,192.168.5.122,53,2,0,4.672058824,35,243.1139706,63,196,6917.898897,252,0,1,2,2,1
10.42.0.211-64.71.142.110-57931-443-6,172.16.2.11,32245,207.210.1.103,16968,2,10.58,10.89,50,50,106,0,0,0,0,2,0,0,0
184.169.166.225-10.42.0.211-443-59642-6,158.65.110.24,42141,199.59.150.39,80,1,0.43,0.358676043,156,149.6818623,424,1286,1259.152764,1554,1442,5,5,1,1
10.42.0.211-112.80.248.187-33111-80-6,158.65.110.24,59937,199.59.148.10,80,1,0.2,0.330762916,156,149.8961854,424,1286,1257.438918,1554,1442,5,5,1,1
203.130.53.126-10.42.0.211-80-48805-6,147.32.84.160,18831,94.100.176.20,25,1,2.97,1.48261811,0,0,192,0,0,0,0,4,0,0,1
10.42.0.211-23.206.125.17-54268-80-6,192.168.5.122,4892,198.164.30.2,53,2,0.37,0.218568665,42,48.01844964,70,99,234.3900461,127,0,1,1,1,1
183.79.1.39-10.42.0.211-443-52803-6,147.32.84.170,4626,209.34.182.228,22,1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
172.217.12.206-10.42.0.151-443-36790-17,192.168.5.122,11629,198.164.30.2,53,2,0.62,0.218568665,43,48.01844964,71,177,234.3900461,205,0,1,1,1,0
10.42.0.1-10.42.0.42-53-22106-17,147.32.84.180,3164,184.82.147.251,80,1,0.42,0.334925373,702,679.5124378,910,632,620.920398,840,0,5,5,1,1
10.42.0.151-10.42.0.1-17857-53-17,192.168.2.113,2185,62.140.213.243,80,1,1.18,0.537827298,85,84.34818942,333,1517,3338.690808,1765,0,6,6,1,0
172.217.9.234-10.42.0.211-443-56979-6,172.16.2.11,32245,24.20.28.109,14828,2,33.47,31.1635,100,95,212,6,18.5,90,0,4,3,0.75,0
10.42.0.211-10.42.0.1-60437-53-17,192.168.3.116,3261,91.190.170.71,80,1,16.08,26.95701754,1566,1482.833333,5086,141849,105304,146329,0,88,112,1.272727273,0
10.42.0.151-10.42.0.1-50067-53-17,192.168.4.120,1731,203.36.59.1,80,1,44.15,25.825,245,229.75,765,1878,6531,2278,0,13,10,0.769230769,1
10.42.0.151-119.146.74.34-59399-80-6,192.168.5.122,4844,198.164.30.2,53,2,0.69,0.218568665,47,48.01844964,75,93,234.3900461,121,0,1,1,1,1
10.42.0.211-10.42.0.1-44429-53-17,147.32.84.180,4085,67.19.72.206,80,1,2.99,2.790571809,0,0,96,0,0,0,0,2,0,0,1
10.42.0.151-72.21.206.121-40464-443-6,192.168.2.112,1775,64.202.188.237,443,1,2.75,14.80229814,293,520.0062112,2333,124444,153315.2795,128284,0,51,96,1.882352941,1
174.35.73.149-10.42.0.211-80-54914-6,158.65.110.24,56182,173.194.68.26,25,1,3,3,0,0,120,0,0,0,0,2,0,0,1
180.149.136.194-10.42.0.211-80-36145-6,192.168.2.109,4557,203.73.24.75,80,1,2.77,1.355411481,94,92.436188,302,7300,9696.138956,7588,0,5,7,1.4,1
172.217.6.238-10.42.0.151-443-47981-6,66.249.73.56,47281,158.65.110.24,80,1,0.89,0.904045894,245,243.5615942,929,13564,9547.653986,14040,4499,13,9,0.692307692,1
172.217.12.202-10.42.0.211-443-40582-6,192.168.3.115,2614,69.84.133.138,80,1,100.24,37.78384615,80,657.8076923,328,1417,1422131.577,1625,0,6,5,0.833333333,1
10.42.0.211-31.13.71.1-43953-443-6,172.16.2.11,32245,130.209.232.84,32953,2,22.6,33.57885714,75,104.4,159,2,86.65714286,30,0,3,1,0.333333333,0
172.217.11.8-10.42.0.211-443-41380-6,158.65.110.24,40698,158.65.12.103,53,2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
10.42.0.211-54.230.49.181-35205-443-6,172.16.2.12,1672,83.60.101.219,31330,1,0.31,0.346666667,0,0,52,0,0,40,0,1,1,1,0
10.42.0.151-104.244.43.227-49828-443-6,192.168.5.122,5353,224.0.0.251,5353,2,7.54,23.72233333,88,422.6666667,144,0,0,0,0,2,0,0,1
10.42.0.211-104.88.106.16-35562-80-6,192.168.5.122,8565,198.164.30.2,53,2,0.02,0.218568665,56,48.01844964,84,140,234.3900461,168,0,1,1,1,1
206.126.112.142-10.42.0.151-443-51783-6,172.16.0.11,8322,208.56.131.207,25,1,0.1,0.1,1207,1207,1655,188,188,716,0,11,13,1.181818182,0
10.42.0.211-112.80.248.187-35150-80-6,147.32.84.180,4846,174.128.246.102,80,1,2.98,5.128403869,0,32.81559855,96,0,0,0,0,2,0,0,1
10.42.0.211-36.248.26.152-59349-80-6,158.65.110.24,56769,199.59.150.7,80,1,0.27,0.335693046,157,149.9625899,425,1285,1259.629736,1553,1442,5,5,1,1
202.77.129.230-10.42.0.42-80-42283-6,192.168.2.113,1810,62.140.213.243,80,1,0.24,0.537827298,90,84.34818942,218,0,3338.690808,48,0,3,1,0.333333333,1
192.229.173.173-10.42.0.42-443-53748-6,192.168.4.119,4735,204.13.161.71,443,1,11.74,17.17945591,2827,1079.275797,4707,64503,48387.16135,66783,0,47,57,1.212765957,1
172.217.10.36-10.42.0.151-443-39758-6,172.16.0.11,22252,89.215.98.25,33137,2,0.12,8.216666667,25,41.66666667,53,2,41.33333333,30,0,1,1,1,0
172.217.10.78-10.42.0.42-443-43766-6,172.16.0.11,4908,212.95.7.75,53,2,0.06,0.2640539,32,35.32282745,60,156,243.6849378,184,0,1,1,1,0
157.55.130.167-10.42.0.151-40019-48848-6,147.32.84.180,3507,205.188.59.193,25,1,0,2.309843137,0,0,96,0,0,0,0,2,0,0,1
198.105.244.11-10.42.0.42-80-56643-6,192.168.2.113,4537,192.168.2.106,139,1,0.01,0.215625,981,981,1429,711,711,1119,0,11,10,0.909090909,0
180.149.153.234-10.42.0.211-80-48958-6,172.16.2.13,10883,212.200.159.213,58591,2,20.58,20.58,22,22,54,22,22,50,0,1,1,1,0
172.217.12.195-10.42.0.151-443-56544-6,172.16.2.11,18251,10.0.0.254,53,2,0.15,0.725262759,44,86.91753748,72,76,189.2577616,104,0,1,1,1,0
192.229.173.173-10.42.0.42-80-55300-6,192.168.2.109,1841,203.73.24.75,80,1,1.64,1.355411481,86,92.436188,334,3037,9696.138956,3285,0,6,6,1,1
203.205.158.53-10.42.0.211-80-33634-6,192.168.2.113,3031,192.168.5.122,53,2,1.86,6.473056653,71,214.5072464,127,648,6596.981555,760,0,2,4,2,1
10.42.0.151-10.42.0.1-64824-53-17,147.32.84.180,2253,209.191.88.254,25,1,3.64,2.330909091,0,0,192,0,0,0,0,4,0,0,1
10.42.0.151-14.204.144.143-39580-80-6,147.32.84.160,14296,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
10.42.0.211-36.110.213.49-42542-80-6,192.168.1.102,2673,192.168.5.122,80,1,0.05,4.789879808,97,306.6586538,345,2147,10493.98798,4790,0,6,12,2,0
10.42.0.151-64.71.142.124-47917-80-6,158.65.110.24,44851,158.65.12.103,53,2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
172.217.10.106-10.42.0.211-443-36082-6,147.32.84.160,7544,184.173.217.40,443,1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
10.42.0.42-104.244.43.131-57559-443-6,192.168.2.113,4927,75.126.11.131,80,1,0.29,50.34,81,72.5,369,9469,11982,9797,0,7,8,1.142857143,0
203.130.53.126-10.42.0.42-80-55832-6,158.65.110.24,45519,158.65.12.103,53,2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
183.79.250.123-10.42.0.211-443-33969-6,192.168.3.115,2475,72.32.84.3,80,1,1.19,1.527990074,64,69.34243176,1952,117133,128476.0174,120661,0,47,88,1.872340426,0
172.217.10.226-10.42.0.151-443-50040-6,116.48.51.24,28201,172.16.2.11,32245,2,23.67,26.12714286,81,80.71428571,249,81,77.42857143,249,0,6,6,1,0
172.217.6.193-10.42.0.42-443-59891-6,158.65.110.24,52340,158.65.12.103,53,2,0,0.012398725,34,38.84084292,62,112,141.052849,0,0,1,0,0,1
172.217.6.206-10.42.0.151-443-43785-6,158.65.110.24,55555,199.59.150.7,80,1,0.22,0.335693046,118,149.9625899,386,1286,1259.629736,1554,1404,5,5,1,1
172.217.10.106-10.42.0.211-443-51329-6,65.52.108.55,63764,158.65.110.24,80,1,0.12,0.490454545,474,471.6818182,682,1057,5042.363636,1265,474,5,5,1,1
205.185.216.42-10.42.0.211-80-41915-6,192.168.4.120,2097,192.168.5.122,53,2,0.49,6.385822222,31,334.3392593,59,144,11277.13185,172,0,1,1,1,1
